id;label;Latitude;Longitude;status
6398;"Guangyuan";32.3911;105.702;healthy
6399;"Luzhou";28.8522;105.393;healthy
6400;"Mianyang";31.4281;104.741;healthy
6401;"Nanchong";30.754;106.062;healthy
6402;"Nyingchi";29.3033;94.3353;healthy
6403;"Wanxian";30.8361;108.406;healthy
6404;"Aksu";41.2625;80.2917;healthy
6406;"Kuqa";41.7181;82.9869;healthy
6407;"Korla";41.6978;86.1289;healthy
6408;"Karamay";45.617;84.883;healthy
6409;"Yining";43.9558;81.3303;healthy
6410;"Heihe";50.25;127.3;healthy
6411;"Jiamusi";46.843394;130.465389;healthy
6412;"Jinzhou";41.1014;121.062;healthy
6413;"Qiqihar";47.239628;123.918131;healthy
6414;"Yanji";42.8828;129.451258;healthy
6426;"Worcester";42.2673;-71.8757;healthy
6427;"Anqing";30.5822;117.0502;healthy
6428;"Ji An";26.8997;114.7375;healthy
6429;"Qinhuangdao";39.9681;119.731;healthy
6430;"Yuncheng";35.018;110.993;healthy
6431;"Lanzhou";36.117;103.617;healthy
6432;"Jiayuguan";39.8569;98.3414;healthy
6433;"Dandong";40.0255;124.2866;healthy
6434;"Dongsheng";39.85;110.033;healthy
6435;"Panzhihua";26.54;101.799;healthy
6443;"Dibrugarh";27.4839;95.0169;healthy
6448;"Grand Canyon West";35.5925;-113.4859;healthy
6449;"Boulder City";35.5651;-114.514;healthy
6456;"Provincetown";42.071945;-70.22139;healthy
6457;"Seattle";47.629;-122.339;healthy
6460;"Gustavia";17.9023;-62.8324;healthy
6463;"Belize";17.5344;-88.298;healthy
6466;"Tambow";52.81;41.48;healthy
6476;"Shizuoka";34.796111;138.189444;healthy
6477;"Erechim";-27.6619;-52.2683;healthy
6485;"Navoi";40.1172;65.1708;healthy
6492;"Setif";36.1781;5.32449;healthy
6493;"La Rochelle";46.1792;-1.19528;healthy
6505;"Mesa";33.307833;-111.655;healthy
6510;"Zweibruecken";49.209445;7.401323;healthy
6712;"Anaktuvuk Pass";68.1336;-151.743;healthy
6713;"Anvik";62.6467;-160.191;healthy
6714;"Atqasuk";70.4673;-157.436;healthy
6715;"Gambell";63.7668;-171.733;healthy
6716;"Hooper Bay";61.5239;-166.147;healthy
6717;"Kaltag";64.3191;-158.741;healthy
6718;"St Mary's";62.0605;-163.302;healthy
6719;"Kivalina";67.7362;-164.563;healthy
6720;"Mekoryuk";60.3714;-166.271;healthy
6721;"Point Hope";68.3488;-166.799;healthy
6722;"Ruby";64.7272;-155.47;healthy
6723;"Shishmaref";66.2496;-166.089;healthy
6724;"Savoonga";63.6864;-170.493;healthy
6725;"Noatak";67.5661;-162.975;healthy
6727;"Puvirnituq";60.0506;-77.2869;healthy
6728;"Tasiujaq";58.6678;-69.9558;healthy
6729;"Arctic Village";68.1147;-145.579;healthy
6730;"Imo";5.42706;7.20603;healthy
6731;"La Fortuna/San Carlos";10.478;-84.6345;healthy
6732;"Nicoya";9.73852;-85.0138;healthy
6733;"Cauayan";16.929861;121.753036;healthy
6734;"Apatity";67.4633;33.5883;healthy
6735;"Governador Valadares";-18.8952;-41.9822;healthy
6737;"Pajala";67.2456;23.0689;healthy
6738;"Bella Coola";52.3875;-126.596;healthy
6739;"Hagerstown";39.7079;-77.7295;healthy
6740;"Araracuara";-0.58;-72.41;healthy
6741;"Gorakhpur";26.739708;83.449708;healthy
6742;"Sand Point";55.315;-160.523;healthy
6743;"Hami";42.8414;93.6692;healthy
6744;"Wuzhou";23.4567;111.248;healthy
6747;"Gorgan";36.909381;54.401339;healthy
6748;"Ilam";33.586606;46.404842;healthy
6749;"Parsabad";39.603606;47.8815;healthy
6750;"Lago Agrio";0.093056;-76.8675;healthy
6752;"Tacheng";46.6725;83.3408;healthy
6753;"Mardin";37.2233;40.6317;healthy
6755;"Deering";66.0696;-162.766;healthy
6756;"Leon";42.589;-5.655556;healthy
6757;"Burgos";42.357628;-3.620764;healthy
6758;"Sege";-8.57889;157.876;healthy
6760;"Kangra";32.1651;76.2634;healthy
6763;"Igiugig";59.324;-155.902;healthy
6765;"King Cove";55.1163;-162.266;healthy
6766;"Port Heiden";56.9591;-158.633;healthy
6767;"Togiak Village";59.0528;-160.397;healthy
6768;"Geneina";13.4817;22.4672;healthy
6769;"Long Akah";3.3;114.783;healthy
6770;"Tanjung Manis";2.17784;111.202;healthy
6771;"Walaha";-15.412;167.691;healthy
6772;"Chaoyang";41.5381;120.435;healthy
6773;"Samburu South";0.530583;37.5342;healthy
6775;"Bonaventure";48.0711;-65.4603;healthy
6776;"Sialkot";32.5356;74.3639;healthy
6777;"Punta del Este";-34.855139;-55.094278;healthy
6778;"Walvis Bay";-22.9799;14.6453;healthy
6779;"Mpacha";-17.6344;24.1767;healthy
6780;"Eskissehir";39.809858;30.519378;healthy
6781;"Canakkale";40.137722;26.426777;healthy
6782;"Mus";38.747769;41.661236;healthy
6783;"Sinop";42.0158;35.0664;healthy
6784;"Çorlu";41.13825;27.919094;healthy
6788;"Vieques Island";18.1158;-65.4227;healthy
6789;"St-Augustin";51.2117;-58.6583;healthy
6790;"Hamadan";34.869167;48.5525;healthy
6792;"Grafton";-29.7594;153.03;healthy
6793;"Orange";-33.3817;149.133;healthy
6794;"Taree";-31.8886;152.514;healthy
6795;"Choibalsan";48.1357;114.646;healthy
6800;"Escanaba";45.722778;-87.093611;healthy
6803;"Yakutat";59.3012;-139.3937;healthy
6814;"Culebra Island";18.3127;-65.3034;healthy
6825;"Marion";37.7549569;-89.0110936;healthy
6837;"Iron Mountain";45.8183611;-88.1145556;healthy
6838;"Marquette";46.353611;-87.395278;healthy
6839;"Allakaket";66.5519;-152.6222;healthy
6880;"Montrose CO";38.509794;-107.894242;healthy
6881;"Riverton WY";43.064167;-108.459722;healthy
6883;"Pendleton";45.695;-118.841389;healthy
6916;"Wenatchee";47.398;-120.206;healthy
6919;"Bellona";-11.302;159.8;healthy
6924;"Ust-Kut";56.85;105.7167;healthy
6926;"Rimatara";-22.637253;-152.805192;healthy
6940;"Yaroslavl";57.560666676667;40.157369454444;healthy
6943;"Mohe County";52.915;122.427;healthy
6944;"Jining";35.417;116.533;healthy
6945;"Puntarenas";8.71889;-83.6417;healthy
6946;"Altay";47.866667;88.116667;healthy
6954;"Manzhouli";49.566667;117.329444;healthy
6955;"Wuhai";39.794444;106.799444;healthy
6957;"Brainerd";46.398308;-94.138078;healthy
6958;"Lewisburg";37.858333;-80.399444;healthy
6959;"Greenville";35.635278;-77.385278;healthy
6960;"Chefornak";60.149167;-164.285556;healthy
6962;"Branson";36.531994;-93.200556;healthy
6963;"Tongren";27.884;109.31;healthy
6969;"Nizhnekamsk";55.34;52.06;healthy
6972;"Osubi";5.31;5.45;healthy
6989;"St. Augustine Airport";29.959167;-81.339722;healthy
6992;"Santa Rosa";38.508978;-122.81288;healthy
7001;"Aspen";39.2232;-106.869;healthy
7002;"Hilton Head";32.216;-80.752;healthy
7003;"Ulyanovsk";54.268299;48.2267;healthy
7018;"Thief River Falls";48.065556;-96.185;healthy
7029;"Corozal";18.3822;-88.4119;healthy
7041;"Gelendzik";44.566666666667;38.016666666667;healthy
7051;"Gunnison";38.533889;-106.933056;healthy
7054;"Manistee";44.2725;-86.246944;healthy
7056;"Punta Gorda";26.919722;-81.990556;healthy
7059;"Jamestown";42.153333;-79.258056;healthy
7062;"Weyers Cave";38.263889;-78.896389;healthy
7064;"Dickinson";46.7975;-102.801944;healthy
7065;"Sidney";47.706944;-104.1925;healthy
7066;"Chadron";42.8375;-103.095556;healthy
7067;"Alliance";42.053333;-102.803889;healthy
7068;"McCook";40.206389;-100.592222;healthy
7070;"Glendive";47.138611;-104.807222;healthy
7071;"Wolf Point";48.094444;-105.575;healthy
7073;"Alamosa";37.435;-105.866667;healthy
7074;"Moab";38.755;-109.754722;healthy
7076;"Vernal";40.440833;-109.51;healthy
7078;"Show Low";34.265556;-110.005556;healthy
7081;"Mammoth Lakes";37.624049;-118.837772;healthy
7082;"Friday Harbor";48.521944;-123.024444;healthy
7083;"Eastsound";48.708056;-122.910556;healthy
7087;"Emmonak";62.786111;-164.490833;healthy
7088;"Unalakleet";63.888333;-160.798889;healthy
7090;"Shageluk";62.692222;-159.569167;healthy
7091;"Chuathbaluk";61.579167;-159.215556;healthy
7092;"Nuiqsut";70.21;-151.005556;healthy
7093;"Eek";60.213611;-162.043889;healthy
7094;"Kasigluk";60.873333;-162.524444;healthy
7095;"Kwethluk";60.790278;-161.443611;healthy
7096;"Kwigillingok";59.876389;-163.168611;healthy
7097;"Marshall";61.8646418;-162.026111;healthy
7098;"Russian Mission";61.775;-161.319444;healthy
7099;"Tuntutuliak";60.335278;-162.666944;healthy
7102;"Levelock";59.128056;-156.858611;healthy
7105;"Chalkyitsik";66.645;-143.74;healthy
7107;"Hughes";66.039167;-154.264722;healthy
7108;"Huslia";65.697778;-156.351389;healthy
7110;"Minto";65.143611;-149.37;healthy
7111;"Nulato";64.729444;-158.074167;healthy
7112;"Rampart";65.507778;-150.140833;healthy
7113;"Tanana";65.179556;-152.075833;healthy
7114;"Venetie";67.008611;-146.366389;healthy
7115;"Beaver";66.362222;-147.406667;healthy
7116;"Central";65.573889;-144.780833;healthy
7117;"Shungnak";66.888056;-157.1625;healthy
7118;"Brich Creek";66.256708;-145.815319;healthy
7119;"Coldfoot";67.251389;-150.176111;healthy
7121;"Visalia";36.318611;-119.392778;healthy
7122;"Merced";37.284722;-120.513889;healthy
7128;"Toowoomba";-27.542778;151.916389;healthy
7135;"Angoon";57.503611;-134.585;healthy
7136;"Elfin Cove";58.195278;-136.3475;healthy
7137;"Tenakee Springs";57.779722;-135.218333;healthy
7138;"Pelican";57.955278;-136.236389;healthy
7141;"Excursion Inlet";58.420556;-135.449167;healthy
7142;"Hoonah";58.096111;-135.409722;healthy
7144;"Craig";55.478889;-133.147778;healthy
7145;"Hollis";55.481667;-132.646111;healthy
7146;"Metakatla";55.131111;-131.578056;healthy
7147;"Thorne Bay";55.688056;-132.536667;healthy
7148;"Hydaburg";55.206389;-132.828333;healthy
7150;"Point Baker";56.351944;-133.6225;healthy
7151;"Port Protection";56.328889;-133.61;healthy
7152;"North Whale Pass";56.116389;-133.121667;healthy
7153;"Chignik Lake";56.255;-158.775278;healthy
7154;"Egegik";58.185556;-157.375556;healthy
7155;"Chignik Lagoon";56.311111;-158.534167;healthy
7157;"Perryville";55.906667;-159.160833;healthy
7158;"Pilot Point";57.585393;-157.571944;healthy
7159;"South Naknek";58.702222;-157.0025;healthy
7160;"Akhiok";56.938611;-154.1825;healthy
7161;"Karluk";57.566944;-154.450278;healthy
7162;"Larsen Bay";57.535;-153.976667;healthy
7163;"Old Harbor";57.218056;-153.269722;healthy
7164;"Ouzinkie";57.922876;-152.500511;healthy
7165;"Port Lions";57.885278;-152.846111;healthy
7167;"Amook Bay";57.471389;-153.815278;healthy
7168;"Kitoi Bay";58.190833;-152.370556;healthy
7172;"Port Williams";58.49;-152.582222;healthy
7173;"Seal Bay";58.166667;-152.5;healthy
7176;"Zachar Bay";57.55;-153.75;healthy
7177;"Ambler";67.106389;-157.8575;healthy
7178;"Buckland";65.981667;-161.149167;healthy
7179;"Kiana";66.975833;-160.436667;healthy
7180;"Kobuk";66.912222;-156.897222;healthy
7181;"Noorvik";66.8175;-161.022222;healthy
7182;"Selawik";66.6;-159.985833;healthy
7183;"Brevig Mission";65.331389;-166.465833;healthy
7184;"Elim";64.615;-162.270556;healthy
7185;"Golovin";64.550556;-163.007222;healthy
7186;"Teller";65.240278;-166.339444;healthy
7187;"Wales";65.6225;-168.095;healthy
7188;"White Mountain";64.689167;-163.412778;healthy
7190;"Koyuk";64.939444;-161.154167;healthy
7191;"St. Michael";63.49;-162.110278;healthy
7192;"Shaktoolik";64.371111;-161.223889;healthy
7193;"Stebbins";63.515833;-162.278056;healthy
7194;"Tin City";65.563056;-167.921667;healthy
7195;"Atka";52.220278;-174.206389;healthy
7196;"Nikolski";52.941667;-168.848889;healthy
7199;"Alakanuk";62.68;-164.66;healthy
7200;"Nunam Iqua";62.520556;-164.847778;healthy
7201;"Kipnuk";59.933056;-164.030556;healthy
7202;"False Pass";54.8475;-163.410278;healthy
7203;"Nelson Lagoon";56.0075;-161.160278;healthy
7205;"Klawock";55.579167;-133.076111;healthy
7206;"Quinhagak";59.755;-161.845278;healthy
7207;"Kotlik";63.030556;-163.532778;healthy
7208;"Koyukuk";64.875833;-157.730556;healthy
7209;"Scammon Bay";61.845278;-165.571389;healthy
7212;"Nunapitchuk";60.905833;-162.439167;healthy
7213;"Kongiganak";59.960833;-162.881111;healthy
7214;"Nikolai";63.010833;-154.383889;healthy
7215;"Takotna";62.971944;-156.082778;healthy
7216;"Pilot Station";61.934444;-162.899444;healthy
7217;"Akiak";60.902778;-161.230556;healthy
7218;"Tuluksak";61.096944;-160.969444;healthy
7219;"Grayling";62.894444;-160.065;healthy
7220;"Wainwright";70.638056;-159.994722;healthy
7236;"Circle";65.827778;-144.076111;healthy
7237;"Coffman Cove";56.014722;-132.833889;healthy
7238;"Crooked Creek";61.867778;-158.135;healthy
7239;"Red Devil";61.788056;-157.350278;healthy
7240;"Sleetmute";61.700566;-157.165833;healthy
7241;"Stony River";61.7875;-156.591111;healthy
7242;"Healy";63.8675;-148.968889;healthy
7243;"Kake";56.973056;-133.945556;healthy
7246;"Manley Hot Springs";64.9975;-150.644167;healthy
7247;"St. George";56.577222;-169.663611;healthy
7252;"Postville";54.910278;-59.785278;healthy
7253;"Kangiqsujuaq";61.588611;-71.929444;healthy
7255;"Havre-Saint-Pierre";50.281944;-63.611389;healthy
7266;"Rainbow Lake";58.491389;-119.407778;healthy
7275;"Bella Bella";52.139722;-128.063611;healthy
7287;"Dangriga";16.966667;-88.216667;healthy
7288;"Placencia";16.536944;-88.361667;healthy
7310;"Christiansted";17.747222;-64.705;healthy
7313;"Uyuni";-20.466667;-66.833333;healthy
7317;"Rerrenabaque";-14.4275;-67.498056;healthy
7355;"Saravena";6.916667;-71.9;healthy
7356;"La Chorrera";-0.733333;-73.016667;healthy
7358;"La Macarena";2.179167;-73.7875;healthy
7359;"Villa Garzon";0.978889;-76.605556;healthy
7364;"Cabo Frio";-22.921667;-42.074167;healthy
7367;"Sinop";-11.885;-55.586;healthy
7368;"Gurupi";-11.728889;-49.068889;healthy
7369;"Santana do Araguaia";-9.505;-50.625;healthy
7370;"Breves";-1.681944;-50.48;healthy
7372;"Parintins";-2.627778;-56.735833;healthy
7373;"Barreiras";-12.083333;-45;healthy
7374;"Santa Terezinha";-10.47;-50.502778;healthy
7375;"Minacu";-13.526944;-48.220556;healthy
7376;"Araguaina";-7.228333;-48.240833;healthy
7380;"Dourados";-22.220833;-54.805833;healthy
7382;"Rondonopolis";-16.466667;-54.633333;healthy
7383;"Guarapuava";-25.383333;-51.45;healthy
7384;"Joacaba";-27.172778;-51.500833;healthy
7394;"Rio Verde";-17.790278;-50.918333;healthy
7395;"Araxa";-19.563056;-46.960278;healthy
7398;"Coari";-4.085;-63.140833;healthy
7399;"Barcelos";-0.975;-62.923889;healthy
7407;"Guanambi";-14.216667;-42.783333;healthy
7417;"Jijiga";9.359722;42.7875;healthy
7424;"Masai Mara";-1.406111;35.008056;healthy
7447;"Enfidha";36.075833;10.438611;healthy
7450;"Pakuba";2.3275;31.5;healthy
7453;"Hatay";36.362778;36.282222;healthy
7456;"Raivavae";-23.87;-147.67;healthy
7457;"Foshan";23.133333;113.28333;healthy
7459;"Lleida";41.727778;0.535833;healthy
7470;"Olgii";48.991667;89.919722;healthy
7478;"Iturup Island";44.92;147.621667;healthy
7479;"Okha";53.583333;142.933333;healthy
7490;"Najaf";31.991667;44.404167;healthy
7503;"Fuyang";32.9;115.816667;healthy
7504;"Longyan";25.674167;116.746389;healthy
7505;"Baoshan";25.053333;99.168333;healthy
7506;"Xingyi";25.0882;104.9587;healthy
7508;"Liping";26.206;109.039;healthy
7519;"Zhijiang";27.441389;109.699722;healthy
7527;"Lincang";23.738333;100.025;healthy
7528;"Wenshan";23.375833;104.243056;healthy
7530;"Sao Gabriel da Cachoeira";-0.148056;-66.9858;healthy
7532;"Parauapebas";-6.11781;-50.0035;healthy
7534;"Itaituba";-4.2446;-56.00384;healthy
7546;"Khalije Fars";27.379444;52.7375;healthy
7547;"Yasuj";30.700556;51.545;healthy
7558;"Ulaangom";49.973333;92.079722;healthy
7562;"Dickwella";5.966667;80.683333;healthy
7563;"Kulyab";37.981667;69.799444;healthy
7577;"Ravensthorpe";-33.797222;120.208056;healthy
7579;"Provo";40.21805555;-111.72222222;healthy
7584;"Los Alamos";35.8798019;-106.2694153;healthy
7616;"Ulawa";-9.854722;161.979167;healthy
7617;"Choiseul Bay";-6.711944;156.396111;healthy
7618;"Santa Ana";-10.848056;162.454167;healthy
7634;"Rundu";-17.956461;19.719439;healthy
7642;"Angmagssalik";65.612222;-37.618333;healthy
7657;"Morristown";40.79935;-74.4148747;healthy
7669;"Panama City";30.3417;-85.7973;healthy
7695;"Latacunga";-0.5425;-78.3657;healthy
7774;"Mysore";12.3072;76.6497;healthy
7798;"Marktoberdorf";47.78;10.627;healthy
7821;"Zonguldak";41.506111;32.088611;healthy
7862;"Tengchong";24.938651;98.483591;healthy
7863;"Sevastopol";44.691431;33.57567;healthy
7894;"Yushu";32.825;97.125;healthy
7895;"Playon Chico";9.303333;-78.236111;healthy
7898;"Huai An";33.7772;119.1478;healthy
7901;"El Porvenir";9.559167;-78.971111;healthy
7932;"Shiquanhe";32.10027;80.052778;healthy
7962;"Puerto Obaldia";8.68333;-77.5333;healthy
7976;"Ukunda";-4.29694;39.5714;healthy
7987;"Mackenzie British Columbia";55.29944;-123.08333;healthy
8043;"Zhongwei";37.5728;105.1544;healthy
8076;"Dubai";24.55056;55.103174;healthy
8082;"Baise";23.72;106.96;healthy
8130;"NAYPYITAW";19.374;96.121;healthy
8170;"Roche Harbor";48.608056;-123.159722;healthy
8173;"Westsound";48.617778;-122.952778;healthy
8174;"Friday Harbor";48.537222;-123.009722;healthy
8180;"Juiz de Fora";-21.5130558014;-43.1730575562;healthy
8199;"Nightmute";60.471111;-164.700833;healthy
8200;"Toksook Bay";60.541389;-165.087222;healthy
8201;"Tununak";60.575556;-165.271667;healthy
8202;"Goodnews Bay";59.1175;-161.5775;healthy
8203;"Newtok";60.939167;-164.641111;healthy
8204;"Achutupo";9.2;-77.98;healthy
8206;"Garachine";8.06;-78.36;healthy
8207;"Mulatupo";8.95;-77.75;healthy
8208;"Ittoqqortoormiit";70.485278;-21.966667;healthy
8209;"Vinnitsa";49.2433;28.6063;healthy
8217;"Kegaska";50.195833;-61.265833;healthy
8223;"Trail";49.055556;-117.609167;healthy
8225;"Arctic Bay";73.006389;-85.047222;healthy
8227;"Belmopan";17.269444;-88.776111;healthy
8235;"Sohag";26.341189;31.742983;healthy
8237;"Patos de Minas";-18.672778;-46.491111;healthy
8238;"Bauru";-22.157778;-49.068333;healthy
8239;"Ourilandia do Norte";-6.763056;-51.05;healthy
8240;"Redencao";-8.033333;-49.98;healthy
8241;"Sao Felix do Xingu";-6.641389;-51.952222;healthy
8242;"Bointo";-21.247222;-56.4525;healthy
8243;"Sao Felix do Araguaia";-11.6325;-50.689444;healthy
8244;"Cacador";-26.788333;-50.939722;healthy
8247;"Eirunepe";-6.639444;-69.879722;healthy
8256;"Sao Paulo de Olivenca";-3.465556;-68.918889;healthy
8258;"Santa Isabel do Rio Negro";-0.416944;-65.033889;healthy
8259;"Oriximina";-1.714167;-55.836111;healthy
8266;"Alanya";36.2993;32.3014;healthy
8355;"Keewaywin";52.991111;-92.836389;healthy
8381;"Al-Ula";26.636718;37.908018;healthy
8401;"Praya";-8.7573222;116.276675;healthy
8407;"Handan";36.524;114.43;healthy
8414;"Warsaw";52.451111;20.651667;healthy
8417;"Jixi";45.30611;130.99667;healthy
8428;"Beloyarsky";63.683056;66.683056;healthy
8492;"Lephalale";-23.666667;27.75;healthy
8628;"Uummannaq";70.4047;52.0702;healthy
8630;"Bayannur";40.926389;107.738889;healthy
8735;"Pomalaa";-4.183333;121.61667;healthy
8740;"Gorno-Altaysk";51.966667;85.833333;healthy
8774;"Lankaran";38.746389;48.817778;healthy
8775;"Qabala";40.826667;47.7125;healthy
8781;"Qianjiang";29.515;108.83;healthy
8782;"Yuzhno-Kurilsk";43.5739;145.4107;healthy
8826;"Baishan";42.088056;127.548889;healthy
8832;"Lublin";51.239333;22.714083;healthy
8845;"Yongzhou";26.345556;111.612222;healthy
8858;"Tangshan";39.717444;118.002389;healthy
8876;"Yangzhou";32.5617;119.715;healthy
8892;"Kooddoo";0.7308;73.433;healthy
8914;"Rio Hondo";-27.509946;-64.936666;healthy
8921;"Kangding";30.1575;101.734722;healthy
8924;"Veliky Ustyug";60.788333;46.26;healthy
8944;"Bodaibo";57.5137;114.1348;healthy
8949;"Mattala";6.284467;81.124128;healthy
8961;"Sir Bani Yas Island";24.2856083;52.5783472;healthy
8962;"Dalma Island";24.5033833;52.3360528;healthy
8979;"Jiagedaqi District";50.375;124.117;healthy
9025;"Bijie";27.253;105.426;healthy
9026;"Lensk";60.723;114.825;healthy
9043;"Igdir";39.983056;43.866389;healthy
9044;"Sanliurfa";37.45;38.9;healthy
9045;"Kutahya";39.111389;30.13;healthy
9090;"Brusselton";-33.687222;115.400278;healthy
9107;"Yichun";27.8033;114.3081;healthy
9135;"Thanh Hoa";19.90167;105.46778;healthy
9181;"Mamuju";-2.583333;119.033333;healthy
9229;"Sigiriya";7.57212;80.43412;healthy
9272;"Bingol";38.86111;40.5925;healthy
9273;"Kastamonu";41.316944;33.796111;healthy
9310;"Daocheng";29.3231;100.0533;healthy
9311;"Xiahe city";34.4909;102.3719;healthy
9327;"Comiso";37;14.6144;healthy
